Date,AAPL,ADBE,AMZN,ASML,BKNG,CMCSA,COST,CRM,DIS,GOOGL,HD,KO,LOW,MCD,MDLZ,MSFT,NFLX,NKE,NTES,NVDA,ORCL,PEP,PG,PM,SBUX,T,TM,TMUS,TSM,UL,VZ,WMT
2009-03-09,698297600,9298200,271228000,1992200,1772400,45101200,6474500,12861200,14569200,258593148,28387300,35127400,23701400,17924500,10011900,66479100,11848900,20695200,6337000,68276800,60034700,7985900,16927300,12549200,19047000,51163729,1227200,1551850,32092765,1315900,23514083,26508900
2009-03-10,844258800,11748000,308714000,3833600,1670700,56960600,8581000,17008000,24287100,268938792,25527600,35181400,21876500,17334300,12391600,95184200,16337300,22955600,7221000,125480000,58945900,9347300,20635700,11017200,31474200,58785865,1062300,2283050,28818576,1258100,20511063,32532500
2009-03-11,846372800,8658800,277634000,6597200,4381300,34690400,6356500,15950000,14956900,236707056,21666600,27254000,18428600,16622700,14382200,84522200,11030600,19248000,11205000,86491600,46562000,8048400,13395900,9251500,16394400,44860562,1325500,2411500,22053820,1256300,14934923,26065900
2009-03-12,768457200,9734900,226978000,6578400,1500300,29570400,6020300,11796400,16768100,200763036,17504200,25473600,14599400,15302200,12476100,93694100,14080500,18112400,4233000,160460400,27419900,8257800,13715200,7669500,32528800,52899758,895000,2317550,22754808,1986600,22537315,25130000
2009-03-13,601168400,11491000,178068000,2827200,1389700,40304200,6387500,13770400,17520000,156099744,22210800,24396800,15448100,11354900,8384300,82965800,9539600,19899600,16222000,119515600,30867300,7977300,13905600,11342200,30120400,36811437,714300,2497300,31841415,1778400,16075996,20571500
2009-03-16,797244000,11898500,188746000,4475200,1809300,41116400,4879100,10555600,18963300,197674128,17034600,23204000,13898000,9883400,8528900,67028900,12023900,16622800,14705000,69934400,39883700,7482300,15181900,9206700,35243800,38646898,1073300,1650500,19030479,1330700,19399204,16380500
2009-03-17,786646000,9276200,238056000,2844600,952500,34527400,6168300,7601200,11424200,188311500,25333900,20241600,17099900,13657500,7721900,62481000,11903500,21866400,9521000,100538400,52106400,6697400,11481500,13755200,29760200,49908445,1018500,1063000,19631469,978900,23992498,18622600
2009-03-18,796037200,20855100,208034000,3348200,1965900,39044600,7082400,12249600,16190600,200287512,31811800,28792800,24934900,12896800,19882200,70710700,16355500,23451600,5245000,135956000,58521300,9202800,16707400,12208500,24836200,49461065,1034200,1591150,28117588,1170900,30188114,20190900
2009-03-19,500180800,13667100,176382000,5142200,820700,44926600,6798600,9396800,17370100,164283552,22955200,22777600,28590400,10356000,9746400,58994600,12115600,32281600,6070500,82264800,112624400,10284100,16169800,12822800,21836200,43675450,766700,1044250,25133040,1364300,21617377,20751500
2009-03-20,695587200,10267300,169362000,4789500,1483200,66275800,7206600,16111600,17766600,189326484,22361800,38328800,18408900,13789400,15551100,81725500,13117300,24951200,5606500,109367200,75071700,13268800,25558100,18304800,33500800,61531973,647900,998700,17253137,1815100,27627150,26308300
2009-03-23,666397200,13186800,172248000,2334000,1746900,44886600,6274500,9961600,15830500,170689140,22873800,26501400,18090600,10846700,13592100,71600000,14639800,14384800,9938500,81604800,46048300,7535800,16278000,13056400,24573800,57799220,1039100,1424950,27297508,1800400,20665559,19679700
2009-03-24,640612000,9501800,149158000,2851600,900400,42720000,5045800,12135200,16570800,152647200,20462800,21878800,16428100,9836100,10858400,50044100,12205200,12832000,6453500,111486800,32228100,5903300,12158800,13010100,24369000,36296401,981800,1778350,19207861,1304800,17065239,20636600
2009-03-25,646618000,10774000,157912000,5561700,1015900,47405800,6118800,14339600,16019200,173278548,33358900,24485400,25688700,10880900,11340200,73927100,18686500,13444000,5930500,124385200,34714200,8705500,15275900,7969300,37234000,51701273,1532900,1934000,19927039,1942800,31480804,23444700
2009-03-26,616252000,9777700,133154000,4222300,1734000,49054800,6826500,9382800,15556800,239891868,28080900,27807800,22291400,11095700,11717900,63775100,14459900,14117600,8577500,133366400,34216000,7122900,16256400,12736300,41195400,46818626,1521300,1786300,22208791,1255000,24173010,25049500
2009-03-27,492872800,6422600,171376000,2604800,864500,54313600,4866300,7468800,13962400,132779088,18856900,23103600,14002800,6636500,10604600,47670400,11035500,7961600,6106000,73189200,34232800,5875700,10402200,8728900,20712800,29315214,633200,800300,13612926,965400,15352243,20284400
2009-03-30,502796000,9617500,167462000,4697200,830300,46203000,4478700,6936000,13150500,123640236,21579600,22905800,14489200,8702800,15357500,49633000,19396300,13288800,10782000,78005200,33143900,7584800,12747900,8717500,17794000,39880601,999500,1399250,15611569,2132800,21213385,16718400
2009-03-31,570080000,8531000,178364000,3548500,800600,59283600,5363500,8236000,14704500,146065788,27463300,23836600,17600100,9044500,14567100,92423300,12718300,17907600,18514000,80527200,34583400,9179900,13847500,14856400,24452600,48155601,1180600,1370450,18072915,1761600,22827968,21178600
2009-04-01,589372000,7287000,140828000,4278900,1697200,50577000,4637300,13760000,12933600,131915952,21365000,21254800,13866100,8279200,10373300,96438900,10427900,13006800,12853500,88792000,37135900,7010900,17104300,10944400,19890400,37849453,2482900,1848600,26935708,1097700,27432137,22652400
2009-04-02,812366800,11062100,221338000,2676800,2121400,60191000,5122400,9072000,25194100,179340480,30264800,24926400,18957400,8797600,10912300,99082300,11048800,23882000,12846500,100286000,46061500,7436500,18320500,13244100,39412400,45533287,2072500,3664700,44326932,1941300,30753746,21847600
2009-04-03,636241200,8229300,116198000,3694600,1203900,47139200,4225700,14236000,18478000,151440408,20294400,17886600,13409800,7175700,8333900,81858400,7205800,14375600,6228000,100320800,40966900,5591400,14799800,10122200,22736200,33625893,1854200,1423250,27183742,2856200,17738453,16522300
2009-04-06,658064400,8072400,115026000,5161600,1642400,37413200,4338300,6131600,11280900,131080788,17140400,16084000,15069900,6494800,9432100,47476100,12506900,11080000,11362500,88728800,29302100,4506700,10345400,8652200,17738200,35297046,1202200,1072150,22603153,1428300,19507639,15510800
2009-04-07,536580800,9809500,114976000,2293500,1739100,50601400,4584100,8107200,11623500,147056796,16837400,15666200,11167100,7128900,12938100,65815200,8216600,11580000,6797000,60780400,29049200,5547000,9801300,11754800,19806400,33949214,849500,2445850,28840585,2670600,15480723,14277700
2009-04-08,455630000,5991300,113060000,2457600,1535000,44544200,5340700,6921200,12438100,110497392,18547600,13595600,14365900,5825800,15250500,56408900,6576500,13103200,8313500,73165200,25522400,4920600,9434300,8867500,17972800,32595953,1302900,1752050,22060252,1706400,14152101,17254300
2009-04-09,530756800,8500700,141646000,3481700,1943000,43122800,10597600,9401600,13841800,135168696,20316000,16203000,24146800,7291800,11460100,55759600,13811000,18044400,10820500,90441200,25806100,7165400,14766300,7901000,23960400,37223863,943400,1115300,22287081,1276700,17537257,42324500
2009-04-13,389236400,5581800,124244000,2649900,1198900,27129200,4185900,10804000,14907400,121881996,11593400,13174400,10816600,5506400,6925700,44444700,26653200,13202000,10696000,76762800,21743200,5863200,12908700,6492600,15846800,26563015,781800,459900,15473583,521800,12715471,19346600
2009-04-14,454622000,6545000,123208000,4729200,1133800,46975000,4674900,8170800,14315900,137006856,14961600,16458200,12342200,8601200,7991300,63796300,16957500,16975600,8366500,71196000,30604400,7731600,15096100,8350900,29287200,38342378,875300,657350,22855207,968500,17575214,17935700
